"policyID","statecode","county","eq_site_limit","hu_site_limit"
366928,"FL","MADISON COUNTY",0,27622.86
620351,"FL","MADISON COUNTY",0,571507.45
284239,"FL","MADISON COUNTY",0,2112.67
790773,"FL","MADISON COUNTY",0,476256.21
220438,"FL","MADISON COUNTY",0,14073.37
608209,"FL","MADISON COUNTY",0,70926.93
979905,"FL","MADISON COUNTY",0,53195.91
430332,"FL","MADISON COUNTY",0,112583.16
342163,"FL","MADISON COUNTY",0,105546
686993,"FL","MADISON COUNTY",0,56291.58
871485,"FL","MADISON COUNTY",0,88658.9
675816,"FL","MADISON COUNTY",0,56291.58
536685,"FL","MADISON COUNTY",0,703648.54
623673,"FL","MADISON COUNTY",0,1271389
374046,"FL","MADISON COUNTY",0,177612
227293,"FL","MADISON COUNTY",0,609323.54
544721,"FL","MADISON COUNTY",0,59030.77
187389,"FL","MADISON COUNTY",0,260388.69
233931,"FL","MADISON COUNTY",0,148077
979777,"FL","MADISON COUNTY",0,524977.2
854640,"FL","MADISON COUNTY",0,9332.93
713166,"FL","MADISON COUNTY",0,27998.78
622713,"FL","MADISON COUNTY",0,1878025.2
760557,"FL","MADISON COUNTY",0,1523282.46
386420,"FL","MADISON COUNTY",0,1318063.14
990463,"FL","MADISON COUNTY",0,3099113.62
186358,"FL","MADISON COUNTY",0,1727671.96
364912,"FL","MADISON COUNTY",0,733624.35
352489,"FL","GADSDEN COUNTY",0,210813.78
549727,"FL","JEFFERSON COUNTY",0,584896.5
271003,"FL","JEFFERSON COUNTY",180460.8,180460.8
814262,"FL","JEFFERSON COUNTY",45900,45900
896386,"FL","JEFFERSON COUNTY",0,572364.54
865501,"FL","JEFFERSON COUNTY",0,343973.52
453724,"FL","JEFFERSON COUNTY",0,425772.9
408265,"FL","JEFFERSON COUNTY",0,157500
520733,"FL","JEFFERSON COUNTY",0,13500
993917,"FL","JEFFERSON COUNTY",0,56700
343211,"FL","JEFFERSON COUNTY",0,19800
850825,"FL","JEFFERSON COUNTY",0,18000
378860,"FL","JEFFERSON COUNTY",548481.6,548481.6
682241,"FL","JEFFERSON COUNTY",583186.5,583186.5
640824,"FL","JEFFERSON COUNTY",418932,418932
807855,"FL","JEFFERSON COUNTY",385961.4,385961.4
349153,"FL","JEFFERSON COUNTY",111379.5,111379.5
336877,"FL","JEFFERSON COUNTY",0,69763.4
491718,"FL","JEFFERSON COUNTY",0,346956.63
963762,"FL","JEFFERSON COUNTY",0,93575.97
110199,"FL","JEFFERSON COUNTY",0,27905.36
560859,"FL","JEFFERSON COUNTY",0,37207.14
971647,"FL","JEFFERSON COUNTY",0,41858.04
299010,"FL","JEFFERSON COUNTY",0,53950.36
731013,"FL","JEFFERSON COUNTY",0,32556.25
183167,"FL","JEFFERSON COUNTY",0,1052520.36
170649,"FL","JEFFERSON COUNTY",0,467879.85
677574,"FL","JEFFERSON COUNTY",0,29765.72
980724,"FL","JEFFERSON COUNTY",0,95808.4
361902,"FL","JEFFERSON COUNTY",0,135223.52
361949,"FL","JEFFERSON COUNTY",0,4971.45
762422,"FL","JEFFERSON COUNTY",0,79543.25
230449,"FL","JEFFERSON COUNTY",0,13920.07
626481,"FL","JEFFERSON COUNTY",0,238629.74
596965,"FL","JEFFERSON COUNTY",0,9942.91
663507,"FL","JEFFERSON COUNTY",0,1748926.8
893473,"FL","JEFFERSON COUNTY",0,316646.51
144278,"FL","JEFFERSON COUNTY",0,69538.5
666220,"FL","JEFFERSON COUNTY",0,387079.47
145040,"FL","JEFFERSON COUNTY",0,565098.03
350628,"FL","JEFFERSON COUNTY",0,25961.04
143023,"FL","JEFFERSON COUNTY",0,325963.28
347038,"FL","JEFFERSON COUNTY",0,664145.83
306792,"FL","JEFFERSON COUNTY",0,5818996.57
479443,"FL","JEFFERSON COUNTY",0,259017.68
139293,"FL","JEFFERSON COUNTY",0,704967.01
928529,"FL","JEFFERSON COUNTY",0,1257219.68
406883,"FL","JEFFERSON COUNTY",0,1257219.68
904481,"FL","JEFFERSON COUNTY",0,920154.83
800218,"FL","JEFFERSON COUNTY",0,1611011.85
431173,"FL","JEFFERSON COUNTY",0,3806024.31
779054,"FL","JEFFERSON COUNTY",0,167308.4
995049,"FL","JEFFERSON COUNTY",0,7855.85
726733,"FL","JEFFERSON COUNTY",0,237982.46
980126,"FL","JEFFERSON COUNTY",0,111058.28
353282,"FL","JEFFERSON COUNTY",0,119314.87
208099,"FL","JEFFERSON COUNTY",0,3966.23
776568,"FL","JEFFERSON COUNTY",0,4971.45
219138,"FL","WAKULLA COUNTY",155395.8,155395.8
572410,"FL","WAKULLA COUNTY",0,522817.9
976645,"FL","WAKULLA COUNTY",0,15753.22
243505,"FL","WAKULLA COUNTY",0,13128.24
378722,"FL","WAKULLA COUNTY",0,13128.24
397940,"FL","WAKULLA COUNTY",0,13128.24
502466,"FL","WAKULLA COUNTY",0,13128.24
878346,"FL","WAKULLA COUNTY",0,26255.36
508637,"FL","WAKULLA COUNTY",0,26255.36
982298,"FL","WAKULLA COUNTY",0,203906.37
489930,"FL","TAYLOR COUNTY",0,5670000
858457,"FL","TAYLOR COUNTY",78570,78570
339167,"FL","TAYLOR COUNTY",101124,101124
172384,"FL","TAYLOR COUNTY",5967,5967
123923,"FL","TAYLOR COUNTY",19890,19890
554572,"FL","TAYLOR COUNTY",1654830,1654830
198361,"FL","TAYLOR COUNTY",2655972,2655972
302493,"FL","TAYLOR COUNTY",337176,337176
111020,"FL","TAYLOR COUNTY",118026,118026
387113,"FL","TAYLOR COUNTY",19890,19890
681245,"FL","TAYLOR COUNTY",555426,555426
335083,"FL","TAYLOR COUNTY",1069650,1069650
198084,"FL","TAYLOR COUNTY",12033,12033
974019,"FL","TAYLOR COUNTY",15003,15003
189732,"FL","TAYLOR COUNTY",123921,123921
919237,"FL","TAYLOR COUNTY",14400,14400
703813,"FL","TAYLOR COUNTY",31833,31833
992140,"FL","TAYLOR COUNTY",47745,47745
442886,"FL","TAYLOR COUNTY",89631,89631
323672,"FL","TAYLOR COUNTY",3075003,3075003
209448,"FL","TAYLOR COUNTY",4878,4878
551371,"FL","TAYLOR COUNTY",2259,2259
754333,"FL","TAYLOR COUNTY",74610,74610
803578,"FL","TAYLOR COUNTY",8955,8955
860005,"FL","TAYLOR COUNTY",34821,34821
244382,"FL","TAYLOR COUNTY",132822,132822
557428,"FL","TAYLOR COUNTY",11340000,11340000
946133,"FL","TAYLOR COUNTY",111456,111456
954047,"FL","TAYLOR COUNTY",7542,7542
751178,"FL","TAYLOR COUNTY",101124,101124
983825,"FL","TAYLOR COUNTY",101124,101124
385875,"FL","TAYLOR COUNTY",19890,19890
521593,"FL","TAYLOR COUNTY",2493,2493
850201,"FL","TAYLOR COUNTY",4473,4473
742445,"FL","TAYLOR COUNTY",198459,198459
688673,"FL","TAYLOR COUNTY",293148,293148
950319,"FL","TAYLOR COUNTY",9081,9081
804282,"FL","TAYLOR COUNTY",4473,4473
964764,"FL","TAYLOR COUNTY",263610,263610
946971,"FL","TAYLOR COUNTY",34821,34821
381999,"FL","TAYLOR COUNTY",186408,186408
703464,"FL","TAYLOR COUNTY",832779,832779
767342,"FL","TAYLOR COUNTY",5720067,5720067
295825,"FL","TAYLOR COUNTY",184554,184554
511947,"FL","TAYLOR COUNTY",11943,11943
497446,"FL","TAYLOR COUNTY",89523,89523
724330,"FL","TAYLOR COUNTY",2898,2898
715643,"FL","TAYLOR COUNTY",74214,74214
646193,"FL","TAYLOR COUNTY",47934,47934
301733,"FL","TAYLOR COUNTY",139792.5,139792.5
512304,"FL","TAYLOR COUNTY",141544.8,141544.8
837657,"FL","TAYLOR COUNTY",0,503269.96
789826,"FL","TAYLOR COUNTY",0,8304607.87
631172,"FL","TAYLOR COUNTY",0,287785.49
693823,"FL","TAYLOR COUNTY",0,326727.36
478886,"FL","TAYLOR COUNTY",0,62233.78
996504,"FL","TAYLOR COUNTY",0,1367312.83
113209,"FL","TAYLOR COUNTY",0,153754.05
628450,"FL","TAYLOR COUNTY",0,1190678.71
296773,"FL","TAYLOR COUNTY",0,36608.11
332837,"FL","TAYLOR COUNTY",0,2870012.52
723813,"FL","TAYLOR COUNTY",0,316000.34
973935,"FL","TAYLOR COUNTY",0,205290.13
902448,"FL","TAYLOR COUNTY",0,18206.49
967792,"FL","TAYLOR COUNTY",0,121372.84
991555,"FL","TAYLOR COUNTY",0,22445.28
199723,"FL","TAYLOR COUNTY",0,1092924.56
709705,"FL","TAYLOR COUNTY",0,254538.43
581618,"FL","TAYLOR COUNTY",0,694917.04
228671,"FL","TAYLOR COUNTY",0,67601.81
792113,"FL","TAYLOR COUNTY",0,38953.78
362668,"FL","TAYLOR COUNTY",0,96881.68
924918,"FL","TAYLOR COUNTY",0,402851.22
810749,"FL","TAYLOR COUNTY",0,4003064.87
916616,"FL","TAYLOR COUNTY",0,262660.26
971782,"FL","TAYLOR COUNTY",0,52506.24
251835,"FL","TAYLOR COUNTY",0,13126
647540,"FL","TAYLOR COUNTY",0,13126
565470,"FL","TAYLOR COUNTY",0,13126
643886,"FL","TAYLOR COUNTY",0,13126
970032,"FL","TAYLOR COUNTY",0,13126
705570,"FL","TAYLOR COUNTY",0,13126
886873,"FL","TAYLOR COUNTY",0,13126
109862,"FL","TAYLOR COUNTY",0,13126
280283,"FL","TAYLOR COUNTY",0,6733.58
176659,"FL","TAYLOR COUNTY",0,123449.03
605167,"FL","TAYLOR COUNTY",0,20640.68
522273,"FL","TAYLOR COUNTY",0,310685.76
161421,"FL","TAYLOR COUNTY",0,7397.28
964810,"FL","TAYLOR COUNTY",0,49931.64
148513,"FL","TAYLOR COUNTY",0,576183.6
537098,"FL","TAYLOR COUNTY",559058.4,559058.4
939518,"FL","TAYLOR COUNTY",538363.8,538363.8
120991,"FL","TAYLOR COUNTY",434081.7,434081.7
642958,"FL","TAYLOR COUNTY",0,1426849.2
102002,"FL","TAYLOR COUNTY",0,1289764.8
484307,"FL","TAYLOR COUNTY",0,112226.39
539985,"FL","TAYLOR COUNTY",0,43319.39
660338,"FL","TAYLOR COUNTY",0,202160.13
680100,"FL","MADISON COUNTY",5580,5580
240664,"FL","MADISON COUNTY",0,3891598.78
948418,"FL","MADISON COUNTY",0,940225.06
915706,"FL","MADISON COUNTY",0,17339.27
700735,"FL","MADISON COUNTY",0,136257.12
521481,"FL","MADISON COUNTY",0,69500.16
399117,"FL","GADSDEN COUNTY",1704240,1704240
850152,"FL","GADSDEN COUNTY",9900,9900
267551,"FL","GADSDEN COUNTY",0,8321.94
475548,"FL","GADSDEN COUNTY",0,3698.64
708729,"FL","GADSDEN COUNTY",0,4623.3
875533,"FL","GADSDEN COUNTY",0,5067798.75
754962,"FL","GADSDEN COUNTY",51570000,51570000
254136,"FL","GADSDEN COUNTY",236217.6,236217.6
520684,"FL","GADSDEN COUNTY",553667.4,553667.4
811927,"FL","GADSDEN COUNTY",0,31088.93
307890,"FL","GADSDEN COUNTY",0,47941.61
441071,"FL","GADSDEN COUNTY",0,509462.94
960973,"FL","GADSDEN COUNTY",0,146825.36
134341,"FL","GADSDEN COUNTY",0,182603.87
830075,"FL","GADSDEN COUNTY",0,277654.13
194015,"FL","GADSDEN COUNTY",0,46275.69
344814,"FL","GADSDEN COUNTY",0,38871.58
594806,"FL","GADSDEN COUNTY",0,62472.18
819822,"FL","GADSDEN COUNTY",0,256922.63
747511,"FL","GADSDEN COUNTY",0,40722.61
274748,"FL","GADSDEN COUNTY",0,108793.22
671128,"FL","GADSDEN COUNTY",0,5090.33
546588,"FL","GADSDEN COUNTY",0,4979.26
281041,"FL","GADSDEN COUNTY",0,90468.05
388236,"FL","GADSDEN COUNTY",0,223419.03
583457,"FL","GADSDEN COUNTY",0,41555.57
634761,"FL","GADSDEN COUNTY",0,1288966.84
992828,"FL","GADSDEN COUNTY",0,744274.4
840869,"FL","GADSDEN COUNTY",0,2245568.25
753794,"FL","GADSDEN COUNTY",0,658765.1
394096,"FL","GADSDEN COUNTY",0,664188.52
993901,"FL","GADSDEN COUNTY",0,245861.84
785862,"FL","GADSDEN COUNTY",0,447251.61
567375,"FL","GADSDEN COUNTY",0,935992.4
503438,"FL","GADSDEN COUNTY",0,720772.9
428168,"FL","GADSDEN COUNTY",0,398079.24
824970,"FL","GADSDEN COUNTY",0,1157720.01
182953,"FL","GADSDEN COUNTY",0,1228405.28
470499,"FL","GADSDEN COUNTY",0,784226.95
309731,"FL","GADSDEN COUNTY",0,3151912.6
190203,"FL","GADSDEN COUNTY",0,213321.3
706567,"FL","GADSDEN COUNTY",0,256708.68
449478,"FL","GADSDEN COUNTY",0,728365.69
355644,"FL","GADSDEN COUNTY",0,664098.13
651125,"FL","GADSDEN COUNTY",0,768589.41
629544,"FL","GADSDEN COUNTY",0,491090.94
851607,"FL","GADSDEN COUNTY",0,484763.62
778665,"FL","GADSDEN COUNTY",0,8224.62
869078,"FL","GADSDEN COUNTY",0,600192.13
737972,"FL","GADSDEN COUNTY",0,269363.34
644493,"FL","GADSDEN COUNTY",0,68948.3
206766,"FL","GADSDEN COUNTY",0,9098.24
349230,"FL","GADSDEN COUNTY",0,1774157.19
539320,"FL","GADSDEN COUNTY",0,50546.19
696388,"FL","GADSDEN COUNTY",0,283580.37
250787,"FL","GADSDEN COUNTY",0,211962.65
122420,"FL","GADSDEN COUNTY",0,10462.98
613556,"FL","GADSDEN COUNTY",0,145571.87
703519,"FL","GADSDEN COUNTY",0,331953.91
275369,"FL","GADSDEN COUNTY",0,160256.25
332121,"FL","GADSDEN COUNTY",0,89781.11
931804,"FL","GADSDEN COUNTY",162000,162000
384379,"FL","GADSDEN COUNTY",124920,124920
740074,"FL","GADSDEN COUNTY",49500,49500
103223,"FL","GADSDEN COUNTY",27000,27000
492213,"FL","GADSDEN COUNTY",9180,9180
246117,"FL","GADSDEN COUNTY",7200,7200
401497,"FL","GADSDEN COUNTY",697175.1,697175.1
702684,"FL","GADSDEN COUNTY",0,1851027.56
672475,"FL","GADSDEN COUNTY",0,36928
683842,"FL","GADSDEN COUNTY",0,649155.37
752251,"FL","GADSDEN COUNTY",0,67508.83
256535,"FL","GADSDEN COUNTY",0,379350.51
177567,"FL","GADSDEN COUNTY",0,992034.44
889944,"FL","GADSDEN COUNTY",0,151030.82
167508,"FL","GADSDEN COUNTY",0,7366.57
902637,"FL","GADSDEN COUNTY",0,3867.45
529761,"FL","GADSDEN COUNTY",0,418053.08
824464,"FL","GADSDEN COUNTY",0,7366.57
852690,"FL","GADSDEN COUNTY",0,22099.72
289551,"FL","GADSDEN COUNTY",0,139964.91
714503,"FL","GADSDEN COUNTY",0,19337.26
339215,"FL","GADSDEN COUNTY",0,58932.59
916316,"FL","GADSDEN COUNTY",0,92082.18
562662,"FL","GADSDEN COUNTY",0,45491.21
859555,"FL","GADSDEN COUNTY",0,3762.12
155867,"FL","GADSDEN COUNTY",0,77335.06
326736,"FL","WAKULLA COUNTY",0,34918.46
386572,"FL","WAKULLA COUNTY",0,33432.16
980608,"FL","WAKULLA COUNTY",0,234025.13
403239,"FL","WAKULLA COUNTY",0,4776.02
610427,"FL","WAKULLA COUNTY",0,76416.37
358889,"FL","WAKULLA COUNTY",1557000,1557000
328732,"FL","WAKULLA COUNTY",1530000,1530000
575764,"FL","WAKULLA COUNTY",1305000,1305000
467957,"FL","WAKULLA COUNTY",67500,67500
664848,"FL","WAKULLA COUNTY",0,2600015.77
412356,"FL","WAKULLA COUNTY",0,1595344.85
422141,"FL","WAKULLA COUNTY",0,392089.59
604590,"FL","WAKULLA COUNTY",0,476424.95
805329,"FL","WAKULLA COUNTY",0,44059.59
450931,"FL","WAKULLA COUNTY",0,67335.83
266753,"FL","WAKULLA COUNTY",0,16833.96
551411,"FL","WAKULLA COUNTY",0,56113.2
649329,"FL","WAKULLA COUNTY",0,28056.6
992384,"FL","WAKULLA COUNTY",0,561131.96
580316,"FL","WAKULLA COUNTY",0,561131.96
803768,"FL","TAYLOR COUNTY",480009.6,480009.6
905727,"FL","TAYLOR COUNTY",101124,101124
107888,"FL","TAYLOR COUNTY",101124,101124
916778,"FL","TAYLOR COUNTY",101124,101124
942342,"FL","TAYLOR COUNTY",7956,7956
768796,"FL","TAYLOR COUNTY",17901,17901
531150,"FL","TAYLOR COUNTY",9594,9594
293430,"FL","TAYLOR COUNTY",3366,3366
209503,"FL","TAYLOR COUNTY",0,28371.28
102398,"FL","TAYLOR COUNTY",0,86944.26
903095,"FL","TAYLOR COUNTY",0,50501.88
636279,"FL","TAYLOR COUNTY",0,60490.02
359690,"FL","TAYLOR COUNTY",0,588402.97
891085,"FL","TAYLOR COUNTY",0,64810.74
409967,"FL","LEON COUNTY",2607778.8,2607778.8
678303,"FL","LEON COUNTY",1489256.1,1489256.1
645243,"FL","LEON COUNTY",2459664,2459664
749435,"FL","LEON COUNTY",1379278.8,1379278.8
611857,"FL","LEON COUNTY",1212261.3,1212261.3
430900,"FL","BAY COUNTY",0,504864.36
755749,"FL","BAY COUNTY",0,2773.98
274616,"FL","BAY COUNTY",0,5547.96
544936,"FL","BAY COUNTY",0,295891.2
583970,"FL","BAY COUNTY",0,411473.7
580276,"FL","BAY COUNTY",0,422569.62
542777,"FL","BAY COUNTY",0,2253396.42
886730,"FL","BAY COUNTY",0,35137.08
744670,"FL","BAY COUNTY",0,35137.08
772025,"FL","BAY COUNTY",0,1998190.26
456572,"FL","BAY COUNTY",0,12945.24
128131,"FL","BAY COUNTY",0,2048085.9
271209,"FL","BAY COUNTY",0,1809781.2
300811,"FL","BAY COUNTY",0,3266198.1
473009,"FL","BAY COUNTY",0,245632.5
526005,"FL","BAY COUNTY",0,297453.6
860797,"FL","BAY COUNTY",0,908185.5
685747,"FL","BAY COUNTY",0,15120000
123937,"FL","BAY COUNTY",0,275400
183879,"FL","BAY COUNTY",0,1744600.5
512260,"FL","BAY COUNTY",0,7660411.2
691247,"FL","BAY COUNTY",4689540,4689540
883852,"FL","BAY COUNTY",1081876.5,1081876.5
555449,"FL","BAY COUNTY",1214320.5,1214320.5
570707,"FL","BAY COUNTY",852211.8,852211.8
781009,"FL","BAY COUNTY",137966.4,137966.4
151838,"FL","BAY COUNTY",297485.1,297485.1
181634,"FL","BAY COUNTY",244716.3,244716.3
439778,"FL","BAY COUNTY",3305397.6,3305397.6
168008,"FL","BAY COUNTY",1462500,1462500
968580,"FL","BAY COUNTY",0,1493752.22
884571,"FL","BAY COUNTY",326592,326592
905912,"FL","BAY COUNTY",521640,521640
128146,"FL","BAY COUNTY",279936,279936
344782,"FL","BAY COUNTY",41472,41472
552814,"FL","BAY COUNTY",447066,447066
500262,"FL","BAY COUNTY",5617530,5617530
785630,"FL","BAY COUNTY",10530000,10530000
933238,"FL","BAY COUNTY",21690000,21690000
503844,"FL","BAY COUNTY",49320000,49320000
460236,"FL","BAY COUNTY",620129.7,620129.7
700206,"FL","BAY COUNTY",572239.8,572239.8
891489,"FL","BAY COUNTY",562500,562500
304021,"FL","BAY COUNTY",781322.4,781322.4
433793,"FL","BAY COUNTY",108166.5,108166.5
464021,"FL","BAY COUNTY",60779.7,60779.7
491115,"FL","BAY COUNTY",1888047,1888047
944950,"FL","BAY COUNTY",3923591.4,3923591.4
838298,"FL","BAY COUNTY",45000,45000
672001,"FL","BAY COUNTY",2700000,2700000
224331,"FL","BAY COUNTY",5362318.8,5362318.8
676822,"FL","BAY COUNTY",4865618.7,4865618.7
206441,"FL","BAY COUNTY",235548,235548
370773,"FL","BAY COUNTY",81000,81000
394818,"FL","BAY COUNTY",0,298108.34
852520,"FL","BAY COUNTY",13000.5,13000.5
876010,"FL","BAY COUNTY",0,184451.23
593070,"FL","BAY COUNTY",4990.5,4990.5
179262,"FL","BAY COUNTY",0,132938.46
369830,"FL","BAY COUNTY",40012.2,40012.2
828704,"FL","BAY COUNTY",9806.4,9806.4
455732,"FL","BAY COUNTY",2941.2,2941.2
934502,"FL","BAY COUNTY",40021.2,40021.2
470145,"FL","BAY COUNTY",0,141796.13
589653,"FL","BAY COUNTY",0,6845.82
709858,"FL","BAY COUNTY",0,38026.41
660969,"FL","BAY COUNTY",0,17546.62
725797,"FL","BAY COUNTY",0,16792.22
669238,"FL","BAY COUNTY",9446.4,9446.4
868735,"FL","BAY COUNTY",0,141547.78
238679,"FL","BAY COUNTY",585000,585000
888350,"FL","BAY COUNTY",23501.7,23501.7
537673,"FL","BAY COUNTY",0,7926.57
269818,"FL","BAY COUNTY",0,9760.77
833285,"FL","BAY COUNTY",0,6340.77
556472,"FL","BAY COUNTY",0,4764.87
853960,"FL","BAY COUNTY",1008506.7,1008506.7
691111,"FL","BAY COUNTY",0,10388.96
902545,"FL","BAY COUNTY",0,11222.64
638372,"FL","BAY COUNTY",0,348636.89
538203,"FL","BAY COUNTY",0,353513.13
963299,"FL","BAY COUNTY",0,692997.96
370091,"FL","BAY COUNTY",0,15711.69
682597,"FL","BAY COUNTY",0,16833.96
430806,"FL","BAY COUNTY",0,16833.96
143612,"FL","BAY COUNTY",0,16833.96
237956,"FL","BAY COUNTY",0,16833.96
245985,"FL","BAY COUNTY",0,362491.24
183788,"FL","BAY COUNTY",0,53868.67
103810,"FL","BAY COUNTY",0,16833.96
278243,"FL","BAY COUNTY",0,2659765.47
878953,"FL","BAY COUNTY",0,443294.24
394030,"FL","BAY COUNTY",0,202007.5
965651,"FL","BAY COUNTY",0,89781.11
454585,"FL","BAY COUNTY",0,14580000
658942,"FL","BAY COUNTY",0,280565.98
481064,"FL","BAY COUNTY",0,1178377.11
970015,"FL","BAY COUNTY",0,123449.03
664155,"FL","BAY COUNTY",0,56113.2
504852,"FL","BAY COUNTY",0,170584.11
465283,"FL","BAY COUNTY",0,981980.92
901625,"FL","BAY COUNTY",0,186295.81
997150,"FL","BAY COUNTY",0,712637.58
261097,"FL","BAY COUNTY",0,224751.3
575697,"FL","BAY COUNTY",0,1148075.98
209405,"FL","BAY COUNTY",0,658544.46
319675,"FL","BAY COUNTY",0,109281.57
508721,"FL","BAY COUNTY",0,5611.32
495724,"FL","BAY COUNTY",0,5611.32
548607,"FL","BAY COUNTY",0,5611.32
454012,"FL","BAY COUNTY",0,5611.32
588111,"FL","BAY COUNTY",0,5611.32
569500,"FL","BAY COUNTY",0,5611.32
972877,"FL","BAY COUNTY",0,5611.32
746177,"FL","BAY COUNTY",0,39279.24
415821,"FL","BAY COUNTY",0,48266.33
900320,"FL","BAY COUNTY",0,9e+05
866150,"FL","BAY COUNTY",0,727200
790880,"FL","BAY COUNTY",0,279900
362729,"FL","BAY COUNTY",0,90000
788533,"FL","BAY COUNTY",275252.4,275252.4
727899,"FL","BAY COUNTY",225000,225000
326368,"FL","BAY COUNTY",104752.8,104752.8
653519,"FL","BAY COUNTY",1440000,1440000
814948,"FL","BAY COUNTY",720000,720000
724926,"FL","BAY COUNTY",0,522630
284110,"FL","BAY COUNTY",0,623488.5
676635,"FL","BAY COUNTY",0,3638250
868212,"FL","BAY COUNTY",0,243185.58
767054,"FL","BAY COUNTY",0,38835.72
506214,"FL","BAY COUNTY",0,121130.46
897926,"FL","BAY COUNTY",0,888269.87
677790,"FL","BAY COUNTY",1161615.6,1161615.6
101036,"FL","BAY COUNTY",113841,113841
233192,"FL","BAY COUNTY",409522.5,409522.5
544426,"FL","BAY COUNTY",0,19886.1
268827,"FL","BAY COUNTY",0,59658.3
635219,"FL","BAY COUNTY",0,53181.11
265871,"FL","BAY COUNTY",0,587113.4
552478,"FL","BAY COUNTY",0,53029.6
247639,"FL","BAY COUNTY",0,3711389.05
617777,"FL","BAY COUNTY",0,113634.85
227225,"FL","BAY COUNTY",0,19886.1
741059,"FL","BAY COUNTY",0,102034.63
113309,"FL","BAY COUNTY",0,5506.56
154954,"FL","BAY COUNTY",0,71968.74
315104,"FL","BAY COUNTY",0,111977.68
282118,"FL","BAY COUNTY",0,45453.94
901589,"FL","BAY COUNTY",0,38777.89
475454,"FL","BAY COUNTY",0,17045.23
733014,"FL","BAY COUNTY",0,925634.01
872342,"FL","BAY COUNTY",0,71021.78
977297,"FL","BAY COUNTY",0,264940.6
996797,"FL","BAY COUNTY",0,12824.03
930412,"FL","BAY COUNTY",0,111841.54
828167,"FL","BAY COUNTY",4648995,4648995
835470,"FL","BAY COUNTY",380538,380538
130599,"FL","BAY COUNTY",419904,419904
556323,"FL","BAY COUNTY",14940000,14940000
653783,"FL","BAY COUNTY",14940000,14940000
199843,"FL","BAY COUNTY",11246.4,11246.4
408604,"FL","BAY COUNTY",94050,94050
235265,"FL","BAY COUNTY",58500,58500
330735,"FL","BAY COUNTY",93870,93870
632165,"FL","BAY COUNTY",27000,27000
681096,"FL","BAY COUNTY",37800,37800
547242,"FL","BAY COUNTY",553716,553716
242005,"FL","BAY COUNTY",36633.6,36633.6
566613,"FL","BAY COUNTY",44262,44262
974414,"FL","BAY COUNTY",659295,659295
597501,"FL","BAY COUNTY",4943382.3,4943382.3
329516,"FL","BAY COUNTY",1574978.4,1574978.4
182197,"FL","BAY COUNTY",945131.4,945131.4
266075,"FL","BAY COUNTY",330882.3,330882.3
885528,"FL","BAY COUNTY",263157.3,263157.3
970498,"FL","BAY COUNTY",225000,225000
587057,"FL","BAY COUNTY",18000,18000
742260,"FL","BAY COUNTY",18000,18000
815587,"FL","BAY COUNTY",54000,54000
888748,"FL","BAY COUNTY",18000,18000
651160,"FL","BAY COUNTY",0,7153658.75
900301,"FL","BAY COUNTY",0,384599.84
431495,"FL","BAY COUNTY",0,16833.96
291761,"FL","BAY COUNTY",0,22445.28
392571,"FL","BAY COUNTY",0,31423.39
296579,"FL","BAY COUNTY",0,11222.64
814503,"FL","BAY COUNTY",0,694456.91
397603,"FL","BAY COUNTY",0,44890.56
278859,"FL","BAY COUNTY",0,11222.64
927946,"FL","BAY COUNTY",0,28056.6
307199,"FL","BAY COUNTY",0,101003.75
473551,"FL","BAY COUNTY",0,80803
359896,"FL","BAY COUNTY",0,83047.53
630799,"FL","BAY COUNTY",0,50501.88
115071,"FL","BAY COUNTY",0,50501.88
813157,"FL","BAY COUNTY",0,56113.2
446877,"FL","BAY COUNTY",0,50501.88
549092,"FL","BAY COUNTY",0,50501.88
869635,"FL","BAY COUNTY",0,52746.4
181190,"FL","BAY COUNTY",0,121788.08
952536,"FL","BAY COUNTY",0,8690574.75
234730,"FL","BAY COUNTY",0,656811.9
990532,"FL","BAY COUNTY",0,24210000
437376,"FL","BAY COUNTY",0,5670000
868414,"FL","BAY COUNTY",0,38835.72
560023,"FL","BAY COUNTY",0,1233496.44
531018,"FL","BAY COUNTY",0,14794.56
862279,"FL","BAY COUNTY",0,165514.14
913677,"FL","BAY COUNTY",0,755447.22
368497,"FL","BAY COUNTY",0,5547.96
806491,"FL","BAY COUNTY",0,12945.24
956474,"FL","BAY COUNTY",0,9900000
393855,"FL","BAY COUNTY",0,2851705.98
236809,"FL","BAY COUNTY",389537.1,389537.1
233360,"FL","BAY COUNTY",1009021.5,1009021.5
852903,"FL","BAY COUNTY",0,103539.6
411412,"FL","BAY COUNTY",0,24159.24
638511,"FL","BAY COUNTY",0,24159.24
619853,"FL","BAY COUNTY",142200000,142200000
677532,"FL","BAY COUNTY",937602,937602
203973,"FL","BAY COUNTY",0,18450000
864999,"FL","BAY COUNTY",0,869112
470074,"FL","BAY COUNTY",0,869112
454081,"FL","BAY COUNTY",0,869112
679930,"FL","BAY COUNTY",0,658224
276744,"FL","BAY COUNTY",0,658224
689881,"FL","BAY COUNTY",0,658224
219881,"FL","BAY COUNTY",0,663840
281812,"FL","BAY COUNTY",0,662760
681382,"FL","BAY COUNTY",0,539712
187152,"FL","BAY COUNTY",0,539712
420392,"FL","BAY COUNTY",0,815508
254782,"FL","BAY COUNTY",0,658224
983500,"FL","BAY COUNTY",0,658224
