"policyID","fl_site_limit","fr_site_limit","tiv_2011"
408444,149040,149040,149040
941525,148140,148140,148140
701341,124710.3,124710.3,124710.3
670477,31734,31734,31734
569296,27000,27000,27000
186507,0,0,367090.02
141517,0,129452.4,129452.4
424714,0,0,403151.76
569209,0,0,142397.64
950233,0,2370073.5,2370073.5
484152,0,0,936980.55
196725,0,0,1486708.65
124654,0,3962224.8,3962224.8
911722,0,227420.1,227420.1
765060,0,18000,18000
688938,0,27000,27000
273297,0,70272,70272
248817,0,70272,70272
226968,0,0,126219.15
840749,0,0,1252350.9
599513,0,0,12524.59
352034,0,0,12524.59
459881,0,0,88658.9
596506,0,0,17310.01
419655,0,0,17732.92
823571,0,0,48250.47
700978,0,0,42218.21
425548,0,0,53195.91
416477,0,0,921079.51
997627,0,0,8865.99
904796,0,0,343856.98
366928,0,0,27622.86
620351,0,0,571507.45
284239,0,0,2112.67
790773,0,0,476256.21
220438,0,0,14073.37
608209,0,0,70926.93
979905,0,0,53195.91
430332,0,0,112583.16
342163,0,0,105546
686993,0,0,56291.58
871485,0,0,88658.9
675816,0,0,56291.58
536685,0,0,703648.54
623673,0,0,1271389
374046,0,0,177612
227293,0,0,609323.54
544721,0,0,59030.77
187389,0,0,260388.69
233931,0,148077,148077
979777,0,524977.2,524977.2
854640,0,0,9332.93
713166,0,0,27998.78
622713,0,0,1878025.2
760557,0,0,1523282.46
386420,0,0,1318063.14
990463,0,0,3099113.62
186358,0,0,1727671.96
364912,0,0,733624.35
352489,0,0,210813.78
549727,0,0,584896.5
271003,180460.8,180460.8,180460.8
814262,45900,45900,45900
896386,0,0,572364.54
865501,0,0,343973.52
453724,0,425772.9,425772.9
408265,0,157500,157500
520733,0,13500,13500
993917,0,56700,56700
343211,0,19800,19800
850825,0,18000,18000
378860,0,0,548481.6
682241,0,0,583186.5
640824,0,0,418932
807855,0,0,385961.4
349153,0,0,111379.5
336877,0,0,69763.4
491718,0,0,346956.63
963762,0,0,93575.97
110199,0,0,27905.36
560859,0,0,37207.14
971647,0,0,41858.04
299010,0,0,53950.36
731013,0,0,32556.25
183167,0,0,1052520.36
170649,0,0,467879.85
677574,0,0,29765.72
980724,0,0,95808.4
361902,0,0,135223.52
361949,0,0,4971.45
762422,0,0,79543.25
230449,0,0,13920.07
626481,0,0,238629.74
596965,0,0,9942.91
663507,0,1748926.8,1748926.8
893473,0,0,316646.51
144278,0,69538.5,69538.5
666220,0,0,387079.47
145040,0,0,565098.03
350628,0,0,25961.04
143023,0,0,325963.28
347038,0,0,664145.83
306792,0,0,5818996.57
479443,0,0,259017.68
139293,0,0,704967.01
928529,0,0,1257219.68
406883,0,0,1257219.68
904481,0,0,920154.83
800218,0,0,1611011.85
431173,0,0,3806024.31
779054,0,0,167308.4
995049,0,0,7855.85
726733,0,0,237982.46
980126,0,0,111058.28
353282,0,0,119314.87
208099,0,0,3966.23
776568,0,0,4971.45
219138,0,0,155395.8
572410,0,0,522817.9
976645,0,0,15753.22
243505,0,0,13128.24
378722,0,0,13128.24
397940,0,0,13128.24
502466,0,0,13128.24
878346,0,0,26255.36
508637,0,0,26255.36
982298,0,0,203906.37
489930,0,5670000,5670000
858457,78570,78570,78570
339167,101124,101124,101124
172384,5967,5967,5967
123923,19890,19890,19890
554572,1654830,1654830,1654830
198361,2655972,2655972,2655972
302493,337176,337176,337176
111020,118026,118026,118026
387113,19890,19890,19890
681245,555426,555426,555426
335083,1069650,1069650,1069650
198084,12033,12033,12033
974019,15003,15003,15003
189732,123921,123921,123921
919237,14400,14400,14400
703813,31833,31833,31833
992140,47745,47745,47745
442886,89631,89631,89631
323672,3075003,3075003,3075003
209448,4878,4878,4878
551371,2259,2259,2259
754333,74610,74610,74610
803578,8955,8955,8955
860005,34821,34821,34821
244382,132822,132822,132822
557428,11340000,11340000,11340000
946133,111456,111456,111456
954047,7542,7542,7542
751178,101124,101124,101124
983825,101124,101124,101124
385875,19890,19890,19890
521593,2493,2493,2493
850201,4473,4473,4473
742445,198459,198459,198459
688673,293148,293148,293148
950319,9081,9081,9081
804282,4473,4473,4473
964764,263610,263610,263610
946971,34821,34821,34821
381999,186408,186408,186408
703464,832779,832779,832779
767342,5720067,5720067,5720067
295825,184554,184554,184554
511947,11943,11943,11943
497446,89523,89523,89523
724330,2898,2898,2898
715643,74214,74214,74214
646193,47934,47934,47934
301733,0,0,139792.5
512304,0,0,141544.8
837657,0,0,503269.96
789826,0,0,8304607.87
631172,0,0,287785.49
693823,0,0,326727.36
478886,0,0,62233.78
996504,0,0,1367312.83
113209,0,0,153754.05
628450,0,0,1190678.71
296773,0,0,36608.11
332837,0,0,2870012.52
723813,0,0,316000.34
973935,0,0,205290.13
902448,0,0,18206.49
967792,0,0,121372.84
991555,0,0,22445.28
199723,0,0,1092924.56
709705,0,0,254538.43
581618,0,0,694917.04
228671,0,0,67601.81
792113,0,0,38953.78
362668,0,0,96881.68
924918,0,0,402851.22
810749,0,0,4003064.87
916616,0,0,262660.26
971782,0,0,52506.24
251835,0,0,13126
647540,0,0,13126
565470,0,0,13126
643886,0,0,13126
970032,0,0,13126
705570,0,0,13126
886873,0,0,13126
109862,0,0,13126
280283,0,0,6733.58
176659,0,0,123449.03
605167,0,0,20640.68
522273,0,0,310685.76
161421,0,0,7397.28
964810,0,0,49931.64
148513,0,0,576183.6
537098,0,0,559058.4
939518,0,0,538363.8
120991,0,0,434081.7
642958,0,1426849.2,1426849.2
102002,0,1289764.8,1289764.8
484307,0,0,112226.39
539985,0,0,43319.39
660338,0,0,202160.13
680100,5580,5580,5580
240664,0,0,3891598.78
948418,0,0,940225.06
915706,0,0,17339.27
700735,0,0,136257.12
521481,0,0,69500.16
399117,1704240,1704240,1704240
850152,9900,9900,9900
267551,0,0,8321.94
475548,0,0,3698.64
708729,0,4623.3,4623.3
875533,0,0,5067798.75
754962,51570000,51570000,51570000
254136,0,0,236217.6
520684,0,0,553667.4
811927,0,0,31088.93
307890,0,0,47941.61
441071,0,0,509462.94
960973,0,0,146825.36
134341,0,0,182603.87
830075,0,0,277654.13
194015,0,0,46275.69
344814,0,0,38871.58
594806,0,0,62472.18
819822,0,0,256922.63
747511,0,0,40722.61
274748,0,0,108793.22
671128,0,0,5090.33
546588,0,0,4979.26
281041,0,0,90468.05
388236,0,0,223419.03
583457,0,0,41555.57
634761,0,0,1288966.84
992828,0,0,744274.4
840869,0,0,2245568.25
753794,0,0,658765.1
394096,0,0,664188.52
993901,0,0,245861.84
785862,0,0,447251.61
567375,0,0,935992.4
503438,0,0,720772.9
428168,0,0,398079.24
824970,0,0,1157720.01
182953,0,0,1228405.28
470499,0,0,784226.95
309731,0,0,3151912.6
190203,0,0,213321.3
706567,0,0,256708.68
449478,0,0,728365.69
355644,0,0,664098.13
651125,0,0,768589.41
629544,0,0,491090.94
851607,0,0,484763.62
778665,0,0,8224.62
869078,0,0,600192.13
737972,0,0,269363.34
644493,0,0,68948.3
206766,0,0,9098.24
349230,0,0,1774157.19
539320,0,0,50546.19
696388,0,0,283580.37
250787,0,0,211962.65
122420,0,0,10462.98
613556,0,0,145571.87
703519,0,0,331953.91
275369,0,0,160256.25
332121,0,0,89781.11
931804,162000,162000,162000
384379,124920,124920,124920
740074,49500,49500,49500
103223,27000,27000,27000
492213,9180,9180,9180
246117,7200,7200,7200
401497,0,0,697175.1
702684,0,0,1851027.56
672475,0,0,36928
683842,0,0,649155.37
752251,0,0,67508.83
256535,0,0,379350.51
177567,0,0,992034.44
889944,0,0,151030.82
167508,0,0,7366.57
902637,0,0,3867.45
529761,0,0,418053.08
824464,0,0,7366.57
852690,0,0,22099.72
289551,0,0,139964.91
714503,0,0,19337.26
339215,0,0,58932.59
916316,0,0,92082.18
562662,0,0,45491.21
859555,0,0,3762.12
155867,0,0,77335.06
326736,0,0,34918.46
386572,0,0,33432.16
980608,0,0,234025.13
403239,0,0,4776.02
610427,0,0,76416.37
358889,1557000,1557000,1557000
328732,1530000,1530000,1530000
575764,1305000,1305000,1305000
467957,67500,67500,67500
664848,0,0,2600015.77
412356,0,0,1595344.85
422141,0,0,392089.59
604590,0,0,476424.95
805329,0,0,44059.59
450931,0,0,67335.83
266753,0,0,16833.96
551411,0,0,56113.2
649329,0,0,28056.6
992384,0,0,561131.96
580316,0,0,561131.96
803768,480009.6,480009.6,480009.6
905727,101124,101124,101124
107888,101124,101124,101124
916778,101124,101124,101124
942342,7956,7956,7956
768796,17901,17901,17901
531150,9594,9594,9594
293430,3366,3366,3366
209503,0,0,28371.28
102398,0,0,86944.26
903095,0,0,50501.88
636279,0,0,60490.02
359690,0,0,588402.97
891085,0,0,64810.74
409967,2607778.8,2607778.8,2607778.8
678303,1489256.1,1489256.1,1489256.1
645243,2459664,2459664,2459664
749435,1379278.8,1379278.8,1379278.8
611857,1212261.3,1212261.3,1212261.3
430900,0,0,504864.36
755749,0,0,2773.98
274616,0,0,5547.96
544936,0,295891.2,295891.2
583970,0,411473.7,411473.7
580276,0,0,422569.62
542777,0,0,2253396.42
886730,0,0,35137.08
744670,0,0,35137.08
772025,0,0,1998190.26
456572,0,0,12945.24
128131,0,2048085.9,2048085.9
271209,0,1809781.2,1809781.2
300811,0,3266198.1,3266198.1
473009,0,245632.5,245632.5
526005,0,297453.6,297453.6
860797,0,908185.5,908185.5
685747,0,15120000,15120000
123937,0,275400,275400
183879,0,1744600.5,1744600.5
512260,0,7660411.2,7660411.2
691247,4689540,4689540,4689540
883852,0,0,1081876.5
555449,0,0,1214320.5
570707,0,0,852211.8
781009,0,0,137966.4
151838,0,0,297485.1
181634,244716.3,244716.3,244716.3
439778,3305397.6,3305397.6,3305397.6
168008,1462500,1462500,1462500
968580,0,0,1493752.22
884571,326592,326592,326592
905912,521640,521640,521640
128146,279936,279936,279936
344782,41472,41472,41472
552814,447066,447066,447066
500262,5617530,5617530,5617530
785630,10530000,10530000,10530000
933238,21690000,21690000,21690000
503844,49320000,49320000,49320000
460236,620129.7,620129.7,620129.7
700206,572239.8,572239.8,572239.8
891489,562500,562500,562500
304021,781322.4,781322.4,781322.4
433793,108166.5,108166.5,108166.5
464021,60779.7,60779.7,60779.7
491115,1888047,1888047,1888047
944950,3923591.4,3923591.4,3923591.4
838298,45000,45000,45000
672001,2700000,2700000,2700000
224331,5362318.8,5362318.8,5362318.8
676822,4865618.7,4865618.7,4865618.7
206441,235548,235548,235548
370773,81000,81000,81000
394818,0,0,298108.34
852520,13000.5,13000.5,13000.5
876010,0,0,184451.23
593070,4990.5,4990.5,4990.5
179262,0,0,132938.46
369830,40012.2,40012.2,40012.2
828704,9806.4,9806.4,9806.4
455732,2941.2,2941.2,2941.2
934502,40021.2,40021.2,40021.2
470145,0,0,141796.13
589653,0,0,6845.82
709858,0,0,38026.41
660969,0,0,17546.62
725797,0,0,16792.22
669238,9446.4,9446.4,9446.4
868735,0,0,141547.78
238679,585000,585000,585000
888350,23501.7,23501.7,23501.7
537673,0,0,7926.57
269818,0,0,9760.77
833285,0,0,6340.77
556472,0,0,4764.87
853960,1008506.7,1008506.7,1008506.7
691111,0,0,10388.96
902545,0,0,11222.64
638372,0,0,348636.89
538203,0,0,353513.13
963299,0,0,692997.96
370091,0,0,15711.69
682597,0,0,16833.96
430806,0,0,16833.96
143612,0,0,16833.96
237956,0,0,16833.96
245985,0,0,362491.24
183788,0,0,53868.67
103810,0,0,16833.96
278243,0,0,2659765.47
878953,0,0,443294.24
394030,0,0,202007.5
965651,0,0,89781.11
454585,0,0,14580000
658942,0,0,280565.98
481064,0,0,1178377.11
970015,0,0,123449.03
664155,0,0,56113.2
504852,0,0,170584.11
465283,0,0,981980.92
901625,0,0,186295.81
997150,0,0,712637.58
261097,0,0,224751.3
575697,0,0,1148075.98
209405,0,0,658544.46
319675,0,0,109281.57
508721,0,0,5611.32
495724,0,0,5611.32
548607,0,0,5611.32
454012,0,0,5611.32
588111,0,0,5611.32
569500,0,0,5611.32
972877,0,0,5611.32
746177,0,0,39279.24
415821,0,0,48266.33
900320,0,9e+05,9e+05
866150,0,727200,727200
790880,0,279900,279900
362729,0,90000,90000
788533,0,0,275252.4
727899,225000,225000,225000
326368,104752.8,104752.8,104752.8
653519,1440000,1440000,1440000
814948,720000,720000,720000
724926,0,522630,522630
284110,0,0,623488.5
676635,0,3638250,3638250
868212,0,0,243185.58
767054,0,0,38835.72
506214,0,0,121130.46
897926,0,0,888269.87
677790,0,0,1161615.6
101036,0,0,113841
233192,0,0,409522.5
544426,0,0,19886.1
268827,0,0,59658.3
635219,0,0,53181.11
265871,0,0,587113.4
552478,0,0,53029.6
247639,0,0,3711389.05
617777,0,0,113634.85
227225,0,0,19886.1
741059,0,0,102034.63
113309,0,0,5506.56
154954,0,0,71968.74
315104,0,0,111977.68
282118,0,0,45453.94
901589,0,0,38777.89
475454,0,0,17045.23
733014,0,0,925634.01
872342,0,0,71021.78
977297,0,0,264940.6
996797,0,0,12824.03
930412,0,0,111841.54
828167,4648995,4648995,4648995
835470,380538,380538,380538
130599,419904,419904,419904
556323,14940000,14940000,14940000
653783,14940000,14940000,14940000
199843,11246.4,11246.4,11246.4
408604,94050,94050,94050
235265,58500,58500,58500
330735,93870,93870,93870
632165,27000,27000,27000
681096,37800,37800,37800
547242,553716,553716,553716
242005,36633.6,36633.6,36633.6
566613,44262,44262,44262
974414,659295,659295,659295
597501,4943382.3,4943382.3,4943382.3
329516,1574978.4,1574978.4,1574978.4
182197,945131.4,945131.4,945131.4
266075,330882.3,330882.3,330882.3
885528,263157.3,263157.3,263157.3
970498,225000,225000,225000
587057,18000,18000,18000
742260,18000,18000,18000
815587,54000,54000,54000
888748,18000,18000,18000
651160,0,0,7153658.75
900301,0,0,384599.84
431495,0,0,16833.96
291761,0,0,22445.28
392571,0,0,31423.39
296579,0,0,11222.64
814503,0,0,694456.91
397603,0,0,44890.56
278859,0,0,11222.64
927946,0,0,28056.6
307199,0,0,101003.75
473551,0,0,80803
359896,0,0,83047.53
630799,0,0,50501.88
115071,0,0,50501.88
813157,0,0,56113.2
446877,0,0,50501.88
549092,0,0,50501.88
869635,0,0,52746.4
181190,0,0,121788.08
952536,0,0,8690574.75
234730,0,0,656811.9
990532,0,0,24210000
437376,0,5670000,5670000
868414,0,0,38835.72
560023,0,0,1233496.44
531018,0,0,14794.56
862279,0,0,165514.14
913677,0,0,755447.22
368497,0,0,5547.96
806491,0,0,12945.24
956474,0,0,9900000
393855,0,0,2851705.98
236809,0,0,389537.1
233360,0,0,1009021.5
852903,103539.6,103539.6,103539.6
411412,0,0,24159.24
638511,0,0,24159.24
619853,142200000,142200000,142200000
677532,937602,937602,937602
203973,0,0,18450000
864999,0,869112,869112
470074,0,869112,869112
454081,0,869112,869112
679930,0,658224,658224
276744,0,658224,658224
689881,0,658224,658224
219881,0,663840,663840
281812,0,662760,662760
681382,0,539712,539712
187152,0,539712,539712
420392,0,815508,815508
254782,0,658224,658224
983500,0,658224,658224
612229,0,870451.2,870451.2
613407,0,658872,658872
380142,0,540360,540360
935588,0,1001241,1001241
203097,0,2166753.6,2166753.6
771476,0,2166753.6,2166753.6
881297,0,1001241,1001241
474249,0,328500,328500
832086,0,0,6919712.99
377902,490914,490914,490914
605866,513216,513216,513216
571393,4253472,4253472,4253472
801676,13590000,13590000,13590000
520599,14670000,14670000,14670000
317574,0,0,1710532.14
481235,731880,731880,731880
942125,0,0,16470000
658270,263700,263700,263700
776764,0,0,7318981.06
549397,0,0,3703470.9
929053,0,0,145894.31
634233,0,0,269343.34
747131,0,0,95392.43
995193,0,0,179562.23
381321,0,0,202007.5
995419,0,0,202007.5
501720,0,0,202007.5
523558,0,0,205151.42
650297,223141.5,223141.5,223141.5
871903,0,4153852.8,4153852.8
846959,0,0,108185.22
898645,0,0,181233.36
631406,0,0,181233.36
344642,0,0,284795.28
180988,0,0,136849.68
476557,0,0,5547.96
495613,0,0,395754.48
813476,0,0,934703.17
110207,798390,798390,798390
349233,0,0,718998.3
355679,0,0,591692.4
342917,0,0,405000
763188,0,0,275400
684404,0,0,30150000
523215,0,0,35100
961479,0,0,72000
872886,0,0,121500
846234,0,0,837000
365135,0,0,62100
420233,0,0,34200
390802,0,0,5850
278448,0,0,24480000
901435,0,0,3962023.2
788395,0,0,54000
870434,0,0,1355081.49
584847,326592,326592,326592
440239,15120000,15120000,15120000
847832,59580000,59580000,59580000
177345,0,11430000,11430000
285210,0,0,8430555.51
879413,141891.3,141891.3,141891.3
107783,46143,46143,46143
336897,19800,19800,19800
972481,68767.2,68767.2,68767.2
860546,55800,55800,55800
268835,0,0,382291.33
578855,7156692,7156692,7156692
678603,0,0,21960000
603821,0,0,134671.67
947816,0,585000,585000
286578,2817000,2817000,2817000
591676,805500,805500,805500
787369,805500,805500,805500
935010,38700,38700,38700
712366,32400,32400,32400
210708,133200,133200,133200
692014,298430.1,298430.1,298430.1
758505,39875.4,39875.4,39875.4
888231,0,72540,72540
435390,0,4590000,4590000
323832,0,180000,180000
389142,0,0,1011368.7
950551,0,0,398215.8
836880,0,0,521655.3
850076,3555000,3555000,3555000
641388,765000,765000,765000
342919,0,0,2468798.03
419446,0,0,679013.41
757410,40500,40500,40500
584791,76464,76464,76464
430552,0,0,201339.27
233436,0,0,201339.27
770307,0,0,8100
453741,0,1921645.8,1921645.8
805159,0,244370.7,244370.7
655713,0,231274.8,231274.8
632168,0,22500,22500
236753,0,883391.4,883391.4
814965,0,103500,103500
416373,0,312683.4,312683.4
458001,0,10800,10800
421258,0,0,518391
487337,0,0,543343.5
705392,114858,114858,114858
724971,35550000,35550000,35550000
525340,254433.6,254433.6,254433.6
274641,135000,135000,135000
725522,308700,308700,308700
948462,0,0,269829
931725,58950000,58950000,58950000
297000,0,0,981000
734660,0,27090000,27090000
906872,0,89487,89487
209844,0,62100,62100
846660,0,12744,12744
744254,45000,45000,45000
785151,0,0,232132.5
557521,0,0,143161.2
670304,165600,165600,165600
210163,101700,101700,101700
208187,81000,81000,81000
881910,0,0,19170000
715199,6300000,6300000,6300000
439458,43830000,43830000,43830000
441512,0,12600000,12600000
560925,0,0,2720127.63
436617,0,0,625247.19
189453,575424,575424,575424
800460,606528,606528,606528
958971,7348104,7348104,7348104
650415,2629800,2629800,2629800
807845,554850,554850,554850
150155,0,135000,135000
189513,0,54000,54000
518477,0,0,488048.4
562655,0,0,894836.7
316784,0,0,83163.54
327359,0,0,84618.9
449637,0,0,83163.54
519610,0,0,33580.4
753517,0,0,101875.33
303809,0,0,635830.89
348892,0,0,3587.07
730950,0,0,76865.72
238662,0,0,281840.99
481664,0,0,30746.29
546767,0,666792,666792
663326,0,0,412173.14
413119,0,0,440519.17
885963,0,0,10900.45
787349,0,0,2676327.31
214885,0,0,52555.73
799851,0,0,325796.83
958812,0,0,20276.13
711408,0,0,24331.35
766275,0,0,20276.13
982804,0,0,5888.56
177639,0,0,5888.56
182295,0,0,52555.73
360593,0,0,713443.5
455558,0,0,70274.16
498511,0,0,689490
803252,0,0,138172.5
942252,0,0,234611.64
642072,0,0,25826.69
893642,0,0,314893.56
979888,0,0,493276.1
385335,0,0,104296.22
782042,0,0,44990.02
172382,0,0,353390.57
267767,0,0,39534.58
694601,0,0,122842.59
612302,0,0,336874.11
508808,0,0,392698.96
879262,0,0,114333.15
503798,0,0,835929.04
166146,0,0,322549.78
527060,0,0,140503.8
922058,0,0,98401.78
944141,0,0,275279.55
132263,0,0,124200.2
908240,0,0,4917957.29
454703,0,0,194642.11
904151,0,0,156640.55
966797,0,0,108443.46
128830,0,0,1177541.78
122025,0,0,196458.21
396173,0,0,444321.19
983748,0,0,275474.49
986174,0,0,426771.95
379626,0,0,173360.9
463284,0,0,1610978.97
686919,0,0,293192.82
831575,0,0,55353.83
475571,0,0,48938.46
245018,0,0,354832.25
253022,0,0,10138.06
597738,0,0,68127.79
923068,0,0,3849748.34
928173,0,0,3072419.99
860443,0,0,2797483.8
844073,0,0,3272286.09
110751,0,0,11095.92
215972,0,0,17003.29
254044,0,0,254540.2
881800,0,0,10181.61
826248,0,0,10181.61
441838,0,0,61089.65
123081,0,0,3054.48
417943,0,0,23485.91
834306,0,0,144826.25
724894,0,0,305107.73
991408,0,0,1214342.11
680719,0,0,3314852.83
609567,0,0,219323.81
499385,0,0,10980000
370022,0,0,999323.27
689051,0,0,7906928.36
873363,0,0,307815.55
997492,0,0,179192.22
891852,0,0,179192.22
495074,0,0,3559812.06
480977,0,0,22496.83
902538,0,134573.4,134573.4
126856,0,28895.4,28895.4
312850,0,0,49861.41
880863,0,0,828696.23
926739,0,0,1576430.19
265135,0,0,1.8e+07
713991,0,0,1179993.17
709214,0,0,29662.52
856409,0,0,11762.72
715519,0,0,66996.37
275781,0,0,31196.78
476956,0,0,1022.85
182028,0,0,12240000
307144,0,0,50713.37
970874,0,0,3380.18
640315,0,0,3943.54
319900,0,0,108380.24
304610,0,0,400094.36
727625,0,0,230240.34
611749,0,0,759019.05
908085,0,0,715307.43
284304,0,0,361084.5
515383,0,0,352430.1
209934,0,0,45135.73
439491,0,0,59455.73
114641,0,0,45135.73
329658,0,0,59455.73
323610,0,0,59455.73
280448,0,0,59455.73
311781,0,0,77871.14
164040,0,0,59455.73
494483,0,0,59455.73
998895,0,0,59455.73
291130,0,0,77871.14
651752,0,0,77871.14
193711,0,0,94210.56
249527,0,0,10547.75
611084,0,0,59455.73
781807,0,0,59455.73
674839,0,0,77871.14
449262,0,0,77871.14
921003,0,0,94210.56
587925,0,0,77871.14
755440,0,0,94210.56
200577,0,0,59455.73
469159,0,0,77871.14
942176,0,0,111241.34
881788,0,0,94210.56
485164,0,0,94210.56
547747,0,0,77871.14
331888,0,0,94210.56
571760,0,0,94210.56
172126,0,0,365899.09
470768,0,0,261105.33
664373,0,0,507995.7
441872,0,0,78117.39
389978,0,0,28442.73
376364,0,0,599254.71
542479,0,0,2282854.78
640211,0,0,9900000
422963,0,0,75975.27
977255,0,0,1394687.43
613747,0,0,265428.88
380308,0,0,45713.16
915355,0,0,26056.5
383141,0,0,1307985.58
164909,0,0,1891116.72
627420,0,0,436414.86
759506,0,0,960048
955914,0,0,292952.85
114477,0,0,7400.81
431157,0,0,25388.88
861984,0,0,54986.69
762453,0,208178.1,208178.1
582444,0,0,51003.73
710826,0,0,18172.35
143379,0,0,60808.32
473557,0,27000,27000
567547,0,27000,27000
733330,0,0,750553.59
984266,0,20563.2,20563.2
689889,0,2110725,2110725
